city_cat,offense_count,totalworkers,male,income,poverty,high_school_below,high_school,some_college,bachelors_degree,state,ln_income,violent_crime,property_crime,whitecollar_crime,social_crime,age
0,2356,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,393,1672,154,108,2
0,2274,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,393,1644,113,102,2
0,2303,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,353,1731,129,78,2
0,2194,87671,50.1,33786,7.5,18.3,30.5,45.0,6.3,WA,10.42780179,353,1635,121,70,2
0,2111,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,395,1498,132,64,2
0,2172,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,353,1593,119,80,2
0,2112,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,389,1476,132,89,2
0,2080,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,424,1434,133,69,2
0,2288,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,405,1653,124,88,2
0,2382,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,410,1702,145,103,2
0,2426,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,464,1695,172,76,2
0,2360,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,435,1661,153,92,2
0,2123,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,421,1498,116,66,2
0,2278,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,368,1676,141,68,2
0,2303,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,374,1706,149,62,2
0,2506,92613,51.6,32982,6.5,15.1,31.3,44.4,9.2,WA,10.40371724,374,1916,136,67,2
0,2396,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,424,1796,112,52,2
0,2004,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,320,1526,89,56,2
0,2146,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,428,1533,95,74,2
0,1967,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,390,1385,105,71,2
0,1956,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,402,1364,109,65,2
0,2121,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,424,1500,130,52,2
0,2199,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,419,1556,145,62,2
0,2372,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,412,1730,154,64,2
0,2312,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,379,1731,136,51,2
0,2418,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,380,1799,156,64,2
0,2401,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,337,1846,148,56,2
0,2216,91525,49.2,35802,91220.0,20.7,25.6,44.8,8.9,WA,10.48575904,358,1676,118,45,2
0,2241,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,383,1607,169,60,2
0,1955,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,357,1385,157,42,2
0,2190,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,370,1485,270,51,2
0,1966,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,353,1342,207,52,2
0,1980,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,387,1371,146,57,2
0,2149,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,397,1520,158,53,2
0,2121,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,413,1497,144,55,2
0,2189,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,406,1591,139,43,2
0,2209,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,393,1619,136,46,2
0,2148,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,361,1574,149,46,2
0,1973,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,383,1423,124,29,2
0,2312,98078,54.4,32081,97617.0,18.1,32.1,38.9,10.9,WA,10.37601923,397,1744,116,43,2
1,3567,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1090,1872,313,269,2
1,3115,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,940,1568,295,289,2
1,3982,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1191,2092,325,355,2
1,4217,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1292,2282,280,337,2
1,4452,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1395,2385,360,290,2
1,4265,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1291,2348,319,289,2
1,4610,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1328,2626,319,306,2
1,4445,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1265,2503,351,300,2
1,4230,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1202,2349,308,342,2
1,4234,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1176,2424,325,289,2
1,3873,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1031,2291,241,288,2
1,4027,178251,52.8,29371,8.9,20.0,29.9,41.5,8.7,KS,10.28776307,1076,2328,301,304,2
1,4233,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1140,2460,294,320,3
1,3696,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,956,2071,315,332,3
1,4464,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1281,2408,367,381,3
1,4300,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1267,2354,357,300,3
1,4632,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1362,2576,341,337,3
1,4366,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1206,2508,331,302,3
1,4387,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1333,2378,372,286,3
1,4310,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1234,2457,348,252,3
1,4125,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1166,2355,284,300,3
1,4403,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1189,2541,359,291,3
1,4069,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1042,2411,298,290,3
1,4097,177580,53.6,30394,9.5,16.3,28.8,46.8,8.1,KS,10.3220005,1063,2472,286,258,3
1,4059,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1064,2351,338,289,2
1,3474,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,871,1983,325,278,2
1,3892,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1038,2235,274,325,2
1,3979,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1109,2179,347,319,2
1,4395,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1259,2421,334,349,2
1,4220,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1202,2369,339,283,2
1,4242,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1223,2379,338,275,2
1,4345,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1211,2441,335,341,2
1,4104,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1144,2245,369,322,2
1,4450,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1135,2520,451,324,2
1,4184,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1078,2410,375,304,2
1,3916,176029,53.7,31025,175417.0,16.3,24.5,52.2,7.0,KS,10.34254861,1048,2153,405,287,2
1,3979,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1055,2203,429,274,2
1,3363,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,924,1850,295,273,2
1,3809,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1064,2055,342,324,2
1,3852,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1219,1941,342,327,2
1,4325,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1322,2303,323,346,2
1,4085,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1179,2364,284,239,2
1,4130,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1196,2325,325,267,2
1,4001,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1083,2265,345,280,2
1,3352,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,928,1954,237,212,2
1,2500,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,833,1328,217,112,2
1,3025,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,878,1717,245,173,2
1,3884,175291,54.7,31624,174863.0,15.4,28.8,45.9,9.9,KS,10.3616716,1039,2273,323,237,2
